"date","focal_sex","focal_age","seq_num","x_coord","y_coord","comm","time","adult_m","adult_f","total","lat","long"
2005-09-22,"M",29,37,793993,9484070,"KK","16:00",8,11,20,-4.66267482439986,29.6498160623414
2005-09-22,"M",29,38,793993,9484070,"KK","16:15",8,11,20,-4.66267482439986,29.6498160623414
2005-09-22,"M",29,39,793487,9484588,"KK","16:30",8,11,20,-4.65801084195722,29.6452411587795
2005-09-22,"M",29,40,793075,9484999,"KK","16:45",8,11,20,-4.65431057887114,29.6415165466795
2005-09-22,"M",29,41,793075,9484999,"KK","17:00",8,11,20,-4.65431057887114,29.6415165466795
2005-09-22,"M",29,42,793075,9484999,"KK","17:15",8,11,20,-4.65431057887114,29.6415165466795
2005-09-22,"M",29,43,793075,9484999,"KK","17:30",9,12,22,-4.65431057887114,29.6415165466795
2005-09-22,"M",29,44,792996,9484785,"KK","17:45",9,12,22,-4.65624717860048,29.6408122373601
2005-09-22,"M",29,45,792926,9484629,"KK","18:00",9,12,22,-4.65765932637822,29.6401870308627
2005-09-22,"M",29,46,792874,9484487,"KK","18:15",9,12,22,-4.65894434709589,29.6397234717435
2005-09-22,"M",29,47,792874,9484487,"KK","18:30",9,12,22,-4.65894434709589,29.6397234717435
2005-09-22,"M",29,48,792874,9484487,"KK","18:45",7,11,19,-4.65894434709589,29.6397234717435
2005-09-23,"F",21,2,794134,9486640,"MT","06:45",2,8,17,-4.6394450170735,29.650999097387
2005-09-23,"F",21,3,794134,9486640,"MT","07:00",2,9,18,-4.6394450170735,29.650999097387
2005-09-23,"F",21,4,794247,9486597,"MT","07:15",2,9,18,-4.63982978137055,29.6520182688535
2005-09-23,"F",21,5,794247,9486597,"MT","07:30",2,9,18,-4.63982978137055,29.6520182688535
2005-09-23,"F",21,6,794293,9486434,"MT","07:45",2,9,18,-4.64130124849222,29.652438064487
2005-09-23,"F",21,7,794306,9486295,"MT","08:00",2,8,17,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,8,794306,9486295,"MT","08:15",2,8,17,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,9,794306,9486295,"MT","08:30",2,9,18,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,10,794306,9486295,"MT","08:45",2,8,17,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,11,794306,9486295,"MT","09:00",2,9,18,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,12,794306,9486295,"MT","09:15",2,9,18,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,13,794306,9486295,"MT","09:30",2,9,18,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,14,794306,9486295,"MT","09:45",2,9,18,-4.64255694565766,29.6525598413911
2005-09-23,"F",21,15,794302,9486145,"MT","10:00",2,9,18,-4.64391262533714,29.6525288823954
2005-09-23,"F",21,16,794302,9486145,"MT","10:15",2,8,17,-4.64391262533714,29.6525288823954
2005-09-23,"F",21,17,794302,9486145,"MT","10:30",2,7,14,-4.64391262533714,29.6525288823954
2005-09-23,"F",21,18,794302,9486145,"MT","10:45",2,8,16,-4.64391262533714,29.6525288823954
2005-09-23,"F",21,19,794068,9486128,"MT","11:00",2,9,18,-4.64407418270704,29.6504219510406
2005-09-23,"F",21,20,793810,9486320,"MT","11:15",2,9,18,-4.64234781495572,29.6480918122934
2005-09-23,"F",21,21,793456,9486398,"MT","11:30",2,9,18,-4.64165489590857,29.6449009029083
2005-09-23,"F",21,22,793456,9486398,"MT","11:45",2,9,18,-4.64165489590857,29.6449009029083
2005-09-23,"F",21,23,793263,9486420,"MT","12:00",2,9,18,-4.64146259928355,29.6431619162274
2005-09-23,"F",21,24,793263,9486420,"MT","12:15",2,9,18,-4.64146259928355,29.6431619162274
2005-09-23,"F",21,25,793263,9486420,"MT","12:30",2,9,18,-4.64146259928355,29.6431619162274
2005-09-23,"F",21,26,793263,9486420,"MT","12:45",2,9,18,-4.64146259928355,29.6431619162274
2005-09-23,"F",21,27,793053,9486448,"MT","13:15",2,3,7,-4.64121664905697,29.6412696163217
2005-09-23,"F",21,28,793053,9486448,"MT","13:30",2,3,7,-4.64121664905697,29.6412696163217
2005-09-23,"F",21,29,792944,9486434,"MT","13:45",2,3,7,-4.64134684407081,29.6402883808851
2005-09-23,"F",21,30,792830,9486349,"MT","14:00",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,31,792830,9486349,"MT","14:15",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,32,792830,9486349,"MT","14:30",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,33,792830,9486349,"MT","14:45",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,34,792830,9486349,"MT","15:00",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,35,792830,9486349,"MT","15:15",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,36,792830,9486349,"MT","15:30",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,37,792830,9486349,"MT","15:45",2,3,7,-4.64211883763112,29.6392644973551
2005-09-23,"F",21,38,792703,9486491,"MT","16:00",2,3,7,-4.64083985495688,29.6381159028785
2005-09-23,"F",21,39,792703,9486491,"MT","16:15",2,3,7,-4.64083985495688,29.6381159028785
2005-09-23,"F",21,40,792516,9486398,"MT","16:30",2,3,7,-4.64168660150859,29.6364348088124
2005-09-23,"F",21,41,792190,9486484,"MT","16:45",2,3,7,-4.64092038293626,29.6334957988442
2005-09-23,"F",21,42,792190,9486484,"MT","17:00",2,4,9,-4.64092038293626,29.6334957988442
2005-09-23,"F",21,43,792307,9486505,"MT","17:15",2,4,9,-4.64072666820278,29.6345488577599
2005-09-23,"F",21,44,792338,9486630,"MT","17:30",2,4,9,-4.63959598874312,29.6348238684646
2005-09-23,"F",21,45,792338,9486630,"MT","17:45",2,4,9,-4.63959598874312,29.6348238684646
2005-09-23,"F",21,46,792338,9486630,"MT","18:00",2,4,9,-4.63959598874312,29.6348238684646
2005-09-23,"F",21,47,792502,9486580,"MT","18:15",2,4,9,-4.64004232431649,29.6363026107912
2005-09-23,"F",21,48,792728,9486530,"MT","18:30",2,4,9,-4.64048656709364,29.6383397555816
2005-09-23,"F",21,49,792728,9486530,"MT","18:45",2,4,9,-4.64048656709364,29.6383397555816
2005-09-23,"F",21,50,792728,9486530,"MT","19:00",2,4,8,-4.64048656709364,29.6383397555816
2005-09-23,"F",14,1,792690,9484767,"KK","06:30",9,13,24,-4.6564201944456,29.6380568005178
2005-09-23,"F",14,2,792725,9484727,"KK","06:45",9,13,24,-4.65678049372651,29.6383733823905
2005-09-23,"F",14,3,792757,9484691,"KK","07:00",9,13,24,-4.65710474588977,29.6386628097186
2005-09-23,"F",14,4,792757,9484691,"KK","07:15",9,13,24,-4.65710474588977,29.6386628097186
2005-09-23,"F",14,5,792757,9484691,"KK","07:30",9,13,24,-4.65710474588977,29.6386628097186
2005-09-23,"F",14,6,792757,9484691,"KK","07:45",0,3,5,-4.65710474588977,29.6386628097186
2005-09-23,"F",14,7,792757,9484691,"KK","08:00",0,1,1,-4.65710474588977,29.6386628097186
2005-09-23,"F",14,8,792778,9484731,"KK","08:15",0,1,1,-4.65674255342928,29.6388506021506
2005-09-23,"F",14,9,793052,9484966,"KK","08:30",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,10,793052,9484966,"KK","08:45",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,11,793052,9484966,"KK","09:00",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,12,793052,9484966,"KK","09:15",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,13,793052,9484966,"KK","09:30",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,14,793052,9484966,"KK","09:45",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,15,793052,9484966,"KK","10:00",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,16,793052,9484966,"KK","10:15",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,17,793052,9484966,"KK","10:30",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,18,793052,9484966,"KK","10:45",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,19,793052,9484966,"KK","11:00",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,20,793052,9484966,"KK","11:15",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,21,793052,9484966,"KK","11:30",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,22,793052,9484966,"KK","11:45",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,23,793052,9484966,"KK","12:00",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,24,793052,9484966,"KK","12:15",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,25,793052,9484966,"KK","12:30",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,26,793052,9484966,"KK","12:45",0,1,1,-4.65460957930436,29.6413105066472
2005-09-23,"F",14,27,792519,9484886,"KK","13:00",0,1,1,-4.65535056111983,29.6365126494408
2005-09-23,"F",14,28,792519,9484886,"KK","13:15",0,1,1,-4.65535056111983,29.6365126494408
2005-09-23,"F",14,29,792519,9484886,"KK","13:30",0,1,1,-4.65535056111983,29.6365126494408
2005-09-23,"F",14,30,792342,9485012,"KK","13:45",0,1,1,-4.65421786458848,29.6349142264912
2005-09-23,"F",14,31,792342,9485012,"KK","14:00",0,1,1,-4.65421786458848,29.6349142264912
2005-09-23,"F",14,32,792342,9485012,"KK","14:15",0,1,1,-4.65421786458848,29.6349142264912
2005-09-23,"F",14,33,792342,9485012,"KK","14:30",0,1,1,-4.65421786458848,29.6349142264912
2005-09-23,"F",14,34,792281,9484916,"KK","14:45",0,1,1,-4.65508748366534,29.6343680470402
2005-09-23,"F",14,35,792281,9484916,"KK","15:00",0,1,1,-4.65508748366534,29.6343680470402
2005-09-23,"F",14,36,792307,9484889,"KK","15:15",0,1,1,-4.65533060763938,29.6346031293832
2005-09-23,"F",14,37,792356,9484856,"KK","15:30",0,1,1,-4.65562717754919,29.6350455678911
2005-09-23,"F",14,38,792401,9484820,"KK","15:45",0,1,1,-4.65595099328013,29.6354520808329
2005-09-23,"F",14,39,792761,9484939,"KK","16:00",0,1,1,-4.65486341997303,29.6386904803281
2005-09-23,"F",14,40,793117,9484976,"KK","16:15",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,41,793117,9484976,"KK","16:30",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,42,793117,9484976,"KK","16:45",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,43,793117,9484976,"KK","17:00",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,44,793117,9484976,"KK","17:15",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,45,793117,9484976,"KK","17:30",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,46,793117,9484976,"KK","17:45",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,47,793117,9484976,"KK","18:00",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,48,793117,9484976,"KK","18:15",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,49,793117,9484976,"KK","18:30",0,1,1,-4.65451700966086,29.6418956010336
2005-09-23,"F",14,50,793117,9484976,"KK","18:45",0,1,1,-4.65451700966086,29.6418956010336
2005-09-26,"F",21,2,792755,9487055,"MT","06:45",0,2,5,-4.63574119851287,29.6385653101874
2005-09-26,"F",21,3,792755,9487055,"MT","07:00",0,2,5,-4.63574119851287,29.6385653101874
2005-09-26,"F",21,4,792755,9487055,"MT","07:15",0,2,5,-4.63574119851287,29.6385653101874
2005-09-26,"F",21,5,792961,9487158,"MT","07:30",0,2,5,-4.63480344587963,29.6404171747323
2005-09-26,"F",21,6,792961,9487158,"MT","07:45",1,2,6,-4.63480344587963,29.6404171747323
2005-09-26,"F",21,7,792961,9487158,"MT","08:00",1,2,6,-4.63480344587963,29.6404171747323
2005-09-26,"F",21,8,792981,9487208,"MT","08:15",1,2,6,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,9,792981,9487208,"MT","08:30",1,2,6,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,10,792981,9487208,"MT","08:45",1,2,6,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,11,792981,9487208,"MT","09:00",1,2,6,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,12,792981,9487208,"MT","09:15",1,2,6,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,13,792981,9487208,"MT","09:30",2,3,8,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,14,792981,9487208,"MT","09:45",2,3,8,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,15,792981,9487208,"MT","10:00",2,3,8,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,16,792981,9487208,"MT","10:15",1,3,7,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,17,792981,9487208,"MT","10:30",1,3,7,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,18,792981,9487208,"MT","10:45",1,3,7,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,19,792981,9487208,"MT","11:00",1,3,7,-4.63435091979755,29.6405956245386
2005-09-26,"F",21,20,793038,9487231,"MT","11:15",1,3,7,-4.63414114803499,29.6411082166738
2005-09-26,"F",21,21,793115,9487251,"MT","11:30",1,3,7,-4.63395781346699,29.6418010365989
2005-09-26,"F",21,22,793224,9487238,"MT","11:45",1,3,7,-4.63407162225911,29.6427831679349
2005-09-26,"F",21,23,793224,9487238,"MT","12:00",1,3,7,-4.63407162225911,29.6427831679349
2005-09-26,"F",21,24,793224,9487238,"MT","12:15",1,3,7,-4.63407162225911,29.6427831679349
2005-09-26,"F",21,25,793224,9487238,"MT","12:30",1,2,6,-4.63407162225911,29.6427831679349
2005-09-26,"F",21,26,793287,9487176,"MT","12:45",1,2,6,-4.63462979474584,29.64335265216
2005-09-26,"F",21,27,793287,9487176,"MT","13:00",1,2,6,-4.63462979474584,29.64335265216
2005-09-26,"F",21,28,793006,9487190,"MT","13:15",1,2,6,-4.63451274475984,29.6408213884525
2005-09-26,"F",21,29,793006,9487190,"MT","13:30",1,2,6,-4.63451274475984,29.6408213884525
2005-09-26,"F",21,30,793006,9487190,"MT","13:45",0,2,5,-4.63451274475984,29.6408213884525
2005-09-26,"F",21,31,792961,9487160,"MT","14:00",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,32,792961,9487160,"MT","14:15",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,33,792961,9487160,"MT","14:30",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,34,792961,9487160,"MT","14:45",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,35,792961,9487160,"MT","15:00",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,36,792961,9487160,"MT","15:15",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,37,792961,9487160,"MT","15:30",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,38,792961,9487160,"MT","15:45",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,39,792961,9487160,"MT","16:00",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,40,792961,9487160,"MT","16:15",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,41,792961,9487160,"MT","16:30",0,1,3,-4.63478537177585,29.6404171076081
2005-09-26,"F",21,42,793137,9487161,"MT","16:45",0,1,3,-4.63477040594183,29.642002198995
2005-09-26,"F",21,43,793137,9487161,"MT","17:00",0,1,3,-4.63477040594183,29.642002198995
2005-09-26,"F",21,44,793137,9487161,"MT","17:15",0,1,3,-4.63477040594183,29.642002198995
2005-09-26,"F",21,45,793137,9487161,"MT","17:30",0,1,3,-4.63477040594183,29.642002198995
2005-09-26,"F",21,46,793137,9487161,"MT","17:45",0,1,3,-4.63477040594183,29.642002198995
2005-09-26,"F",21,47,793312,9487140,"MT","18:00",0,1,3,-4.63495428493092,29.6435790211763
2005-09-26,"F",21,48,793312,9487140,"MT","18:15",0,1,3,-4.63495428493092,29.6435790211763
2005-09-26,"F",21,49,793312,9487140,"MT","18:30",0,1,3,-4.63495428493092,29.6435790211763
2005-09-26,"F",21,50,793312,9487140,"MT","18:45",0,1,3,-4.63495428493092,29.6435790211763
2005-09-26,"F",35,2,792105,9482941,"KK","08:00",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,3,792105,9482941,"KK","08:15",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,4,792105,9482941,"KK","08:30",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,5,792105,9482941,"KK","08:45",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,6,792105,9482941,"KK","09:00",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,7,792105,9482941,"KK","09:15",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,8,792105,9482941,"KK","09:30",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,9,792105,9482941,"KK","09:45",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,10,792105,9482941,"KK","10:00",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,11,792105,9482941,"KK","10:15",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,12,792105,9482941,"KK","10:30",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,13,792105,9482941,"KK","10:45",0,1,1,-4.67294169367042,29.632849379919
2005-09-26,"F",35,14,791959,9482997,"KK","11:00",0,4,4,-4.67244055735705,29.6315324777452
2005-09-26,"F",35,15,791959,9482997,"KK","11:15",0,4,4,-4.67244055735705,29.6315324777452
2005-09-26,"F",35,16,791791,9483041,"KK","11:30",0,4,4,-4.67204860681118,29.6300178278593
2005-09-26,"F",35,17,791791,9483041,"KK","11:45",0,1,1,-4.67204860681118,29.6300178278593
2005-09-26,"F",35,18,791791,9483041,"KK","12:00",0,1,1,-4.67204860681118,29.6300178278593
2005-09-26,"F",35,19,791677,9483097,"KK","12:15",0,1,1,-4.67154638166451,29.6289891491106
2005-09-26,"F",35,20,791554,9483123,"KK","12:30",0,1,1,-4.67131557220301,29.6278804186225
2005-09-26,"F",35,21,791554,9483123,"KK","12:45",0,1,1,-4.67131557220301,29.6278804186225
2005-09-26,"F",35,22,791459,9483065,"KK","13:00",0,1,1,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,23,791459,9483065,"KK","13:15",0,1,1,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,24,791459,9483065,"KK","13:30",0,1,1,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,25,791459,9483065,"KK","13:45",0,1,1,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,26,791459,9483065,"KK","14:00",0,1,1,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,27,791459,9483065,"KK","14:15",0,1,1,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,28,791459,9483065,"KK","14:30",0,4,4,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,29,791459,9483065,"KK","14:45",0,4,4,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,30,791459,9483065,"KK","15:00",0,4,4,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,31,791459,9483065,"KK","15:15",0,4,4,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,32,791459,9483065,"KK","15:30",0,2,2,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,33,791459,9483065,"KK","15:45",0,2,2,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,34,791459,9483065,"KK","16:00",0,2,2,-4.67184293491995,29.6270267099417
2005-09-26,"F",35,35,791360,9483163,"KK","16:15",0,2,2,-4.67096063747669,29.6261317227122
2005-09-26,"F",35,36,791225,9483176,"KK","16:30",0,2,2,-4.67084771032275,29.6249153451805
2005-09-26,"F",35,37,791225,9483176,"KK","16:45",0,2,2,-4.67084771032275,29.6249153451805
2005-09-26,"F",35,38,791225,9483176,"KK","17:00",0,2,2,-4.67084771032275,29.6249153451805
2005-09-26,"F",35,39,791416,9483288,"KK","17:15",0,1,1,-4.66982910408546,29.6266319068762
2005-09-26,"F",35,40,791667,9483290,"KK","17:30",0,1,1,-4.66980255412798,29.6288925802432
2005-09-26,"F",35,41,791926,9483426,"KK","17:45",0,1,1,-4.6685647536931,29.6312207895654
2005-09-26,"F",35,42,791926,9483426,"KK","18:00",0,2,2,-4.6685647536931,29.6312207895654
2005-09-26,"F",35,43,791926,9483426,"KK","18:15",0,2,2,-4.6685647536931,29.6312207895654
2005-09-26,"F",35,44,791926,9483426,"KK","18:30",0,2,2,-4.6685647536931,29.6312207895654
2005-09-26,"F",35,45,791926,9483426,"KK","18:45",0,2,2,-4.6685647536931,29.6312207895654
2005-10-10,"F",32,2,793082,9486651,"MT","06:30",1,5,8,-4.63938115113199,29.6415239799142
2005-10-10,"F",32,3,793082,9486651,"MT","06:45",2,5,11,-4.63938115113199,29.6415239799142
2005-10-10,"F",32,4,793082,9486651,"MT","07:00",2,5,11,-4.63938115113199,29.6415239799142
2005-10-10,"F",32,5,793082,9486651,"MT","07:15",2,5,11,-4.63938115113199,29.6415239799142
2005-10-10,"F",32,6,793082,9486651,"MT","07:30",2,5,11,-4.63938115113199,29.6415239799142
2005-10-10,"F",32,7,793195,9486678,"MT","07:45",2,5,11,-4.63913333967336,29.6425408003138
2005-10-10,"F",32,8,793293,9486490,"MT","08:00",2,5,11,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,9,793293,9486490,"MT","08:15",2,5,11,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,10,793293,9486490,"MT","08:30",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,11,793293,9486490,"MT","08:45",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,12,793293,9486490,"MT","09:00",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,13,793293,9486490,"MT","09:15",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,14,793293,9486490,"MT","09:30",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,15,793293,9486490,"MT","09:45",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,16,793293,9486490,"MT","10:00",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,17,793293,9486490,"MT","10:15",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,18,793293,9486490,"MT","10:30",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,19,793293,9486490,"MT","10:45",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,20,793293,9486490,"MT","11:00",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,21,793293,9486490,"MT","11:15",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,22,793293,9486490,"MT","11:30",2,8,16,-4.64082899446808,29.6434297548024
2005-10-10,"F",32,23,793402,9486397,"MT","11:45",2,8,16,-4.64166575705916,29.6444145880682
2005-10-10,"F",32,24,793402,9486397,"MT","12:00",2,8,16,-4.64166575705916,29.6444145880682
2005-10-10,"F",32,25,793535,9486408,"MT","12:15",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,26,793535,9486408,"MT","12:30",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,27,793535,9486408,"MT","12:45",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,28,793535,9486408,"MT","13:00",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,29,793535,9486408,"MT","13:15",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,30,793535,9486408,"MT","13:30",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,31,793535,9486408,"MT","13:45",2,7,15,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,32,793535,9486408,"MT","14:00",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,33,793535,9486408,"MT","14:15",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,34,793535,9486408,"MT","14:30",2,8,16,-4.6415618565509,29.6456120756299
2005-10-10,"F",32,35,793693,9486363,"MT","14:45",2,8,16,-4.64196318110518,29.647036609568
2005-10-10,"F",32,36,793693,9486363,"MT","15:00",2,8,16,-4.64196318110518,29.647036609568
2005-10-10,"F",32,37,793693,9486363,"MT","15:15",2,8,16,-4.64196318110518,29.647036609568
2005-10-10,"F",32,38,793693,9486363,"MT","15:30",2,8,16,-4.64196318110518,29.647036609568
2005-10-10,"F",32,39,793693,9486363,"MT","15:45",2,8,16,-4.64196318110518,29.647036609568
2005-10-10,"F",32,40,793693,9486363,"MT","16:00",2,8,16,-4.64196318110518,29.647036609568
2005-10-10,"F",32,41,793867,9486451,"MT","16:15",2,8,16,-4.64116204081295,29.6486007622134
2005-10-10,"F",32,42,793867,9486451,"MT","16:30",2,8,16,-4.64116204081295,29.6486007622134
2005-10-10,"F",32,43,793867,9486451,"MT","16:45",2,8,16,-4.64116204081295,29.6486007622134
2005-10-10,"F",32,44,794053,9486493,"MT","17:00",2,8,16,-4.64077619394599,29.6502745381768
2005-10-10,"F",32,45,794053,9486493,"MT","17:15",2,8,16,-4.64077619394599,29.6502745381768
2005-10-10,"F",32,46,794053,9486493,"MT","17:30",2,8,16,-4.64077619394599,29.6502745381768
2005-10-10,"F",32,47,794214,9486382,"MT","17:45",2,8,16,-4.64177384670308,29.6517283145474
2005-10-10,"F",32,48,794214,9486382,"MT","18:00",2,8,16,-4.64177384670308,29.6517283145474
2005-10-10,"F",32,49,794083,9486210,"MT","18:15",2,8,16,-4.64333264265434,29.6505542796828
2005-10-10,"F",32,50,794083,9486210,"MT","18:30",2,8,16,-4.64333264265434,29.6505542796828
2005-10-10,"F",32,51,793750,9486297,"MT","18:45",2,8,16,-4.64255769543721,29.647552201226
2005-10-10,"F",13,2,791939,9483714,"KK","06:45",0,2,2,-4.66596162656645,29.6313281787562
2005-10-10,"F",13,3,791885,9483804,"KK","07:00",0,2,2,-4.66515011056003,29.6308387785226
2005-10-10,"F",13,4,791891,9483889,"KK","07:15",0,2,2,-4.66438175323951,29.6308899586862
2005-10-10,"F",13,5,791891,9483889,"KK","07:30",0,2,2,-4.66438175323951,29.6308899586862
2005-10-10,"F",13,6,791891,9483889,"KK","07:45",0,2,2,-4.66438175323951,29.6308899586862
2005-10-10,"F",13,7,791891,9483889,"KK","08:00",0,2,2,-4.66438175323951,29.6308899586862
2005-10-10,"F",13,8,791891,9483889,"KK","08:15",0,2,2,-4.66438175323951,29.6308899586862
2005-10-10,"F",13,9,791891,9483889,"KK","08:30",0,2,2,-4.66438175323951,29.6308899586862
2005-10-10,"F",13,10,791684,9484060,"KK","08:45",0,2,2,-4.66284339201832,29.6290197907241
2005-10-10,"F",13,11,791569,9484209,"KK","09:00",0,2,2,-4.6615007373842,29.627978997293
2005-10-10,"F",13,12,791595,9484372,"KK","09:15",0,2,2,-4.66002680796114,29.6282076987938
2005-10-10,"F",13,13,791483,9484563,"KK","09:30",0,2,2,-4.65830448778216,29.627192524028
2005-10-10,"F",13,14,791483,9484563,"KK","09:45",0,2,2,-4.65830448778216,29.627192524028
2005-10-10,"F",13,15,791483,9484563,"KK","10:00",0,2,2,-4.65830448778216,29.627192524028
